tt0000359	1	nm0617588	actor	\N	["The Chemist","The India Rubber Head"]
tt0000370	1	nm8709803	actor	\N	["Ebenezer Scrooge"]
tt0000376	10	nm0466448	actor	\N	\N
tt0000381	1	nm0168621	actor	\N	\N
tt0000387	1	nm5394591	actor	\N	["Attendant Bearing King Edward's Sword"]
tt0000399	1	nm0924920	actor	\N	["Farmer"]
tt0000399	2	nm0925513	actor	\N	["Jack"]
tt0000402	1	nm0338379	actor	\N	\N
tt0000413	1	nm0617588	actor	\N	["The Blonde Miser","Thief"]
tt0000414	1	nm0542567	actor	\N	["Uncle Josh"]
tt0000417	1	nm0617588	actor	\N	["Prof. Barbenfouillis","The Moon"]
tt0000417	2	nm0029244	actor	\N	["Astronomer - Nostradamus"]
tt0000417	4	nm1215996	actor	\N	["Astronomer- Alcofrisbas"]
tt0000420	2	nm0378408	actor	\N	["Frog"]
tt0000420	3	nm1012587	actor	\N	["Large Dog"]
tt0000420	4	nm0265714	actor	\N	["Card"]
tt0000421	1	nm0954087	actor	\N	\N
tt0000422	1	nm0954087	actor	\N	["Traveler"]
tt0000423	1	nm0617588	actor	\N	\N
tt0000425	1	nm0168621	actor	\N	\N
tt0000426	1	nm0168621	actor	\N	\N
tt0000430	1	nm10102653	actor	\N	["Chess Player"]
tt0000432	1	nm0954087	actor	\N	\N
tt0000439	10	nm0302368	actor	\N	["Little Boy"]
tt0000439	1	nm0001908	actor	\N	["Bandit","Shot Passenger","Tenderfoot Dancer"]
tt0000439	2	nm0007625	actor	\N	["Sheriff"]
tt0000439	3	nm0055607	actor	\N	\N
tt0000439	4	nm0055661	actor	\N	["Bandit Who Fires at Camera"]
tt0000439	8	nm0131750	actor	\N	["Sheriff"]
tt0000439	9	nm2313241	actor	\N	["Fourth Bandit"]
tt0000440	1	nm0617588	actor	\N	["Musketeer"]
tt0000442	2	nm1854449	actor	\N	\N
tt0000444	1	nm0954087	actor	\N	["Magician"]
tt0000447	1	nm0692105	actor	\N	["Policeman"]
tt0000447	3	nm0924475	actor	\N	["The Fireman"]
tt0000447	4	nm0924920	actor	\N	["Fire Chief"]
tt0000452	1	nm0001908	actor	\N	["Messenger Boy"]
tt0000455	1	nm0617588	actor	\N	["The Melomaniac"]
tt0000464	1	nm0420198	actor	\N	["Rip Van Winkle"]
tt0000465	1	nm0617588	actor	\N	["Prince Bel-Azor"]
tt0000465	4	nm0214243	actor	\N	["Role"]
tt0000465	6	nm0243651	actor	\N	["Extra"]
tt0000472	1	nm10342565	actor	\N	["Arthur Shelby"]
tt0000472	2	nm0002615	actor	\N	["Simon Legree"]
tt0000475	1	nm3345408	actor	\N	\N
tt0000477	1	nm5121267	actor	\N	\N
tt0000477	2	nm5121475	actor	\N	\N
tt0000477	3	nm1597962	actor	\N	\N
tt0000480	1	nm0617588	actor	\N	\N
tt0000486	1	nm0659947	actor	\N	["Monsieur Beaucaire"]
tt0000486	2	nm1173635	actor	\N	\N
tt0000486	4	nm0085865	actor	\N	\N
tt0000488	10	nm0177886	actor	\N	["The Minister"]
tt0000488	1	nm0298300	actor	\N	["Joe, the Newsboy"]
tt0000488	3	nm0250480	actor	\N	["Manager of the Fresh Air Fund"]
tt0000498	1	nm1012587	actor	\N	["Rover the dog"]
tt0000498	4	nm0378408	actor	\N	["Harassed father"]
tt0000498	8	nm0809910	actor	\N	["Soldier"]
tt0000499	1	nm0617588	actor	\N	["Mabouloff"]
tt0000501	1	nm0001908	actor	\N	["Sherlock Holmes"]
tt0000501	2	nm1173635	actor	\N	["John H. Watson, M.D."]
tt0000501	3	nm0659947	actor	\N	["Bandit"]
tt0000501	4	nm0792727	actor	\N	["Bandit"]
tt0000502	1	nm0215752	actor	\N	\N
tt0000502	2	nm0252720	actor	\N	\N
tt0000505	1	nm0214243	actor	\N	\N
tt0000505	2	nm0340020	actor	\N	\N
tt0000505	3	nm0537222	actor	\N	\N
tt0000505	4	nm0097918	actor	\N	\N
tt0000509	1	nm0214243	actor	\N	\N
tt0000511	2	nm0903455	actor	\N	["Quasimodo"]
tt0000514	1	nm0016071	actor	\N	\N
tt0000514	2	nm0602663	actor	\N	\N
tt0000514	3	nm0661362	actor	\N	\N
tt0000514	4	nm0684029	actor	\N	\N
tt0000514	6	nm0722712	actor	\N	\N
tt0000514	7	nm0813578	actor	\N	\N
tt0000514	8	nm0896066	actor	\N	\N
tt0000516	1	nm0159015	actor	\N	["Bertrand"]
tt0000518	1	nm0140054	actor	\N	\N
tt0000519	2	nm1670497	actor	\N	["Store Detective"]
tt0000519	4	nm1670913	actor	\N	["Superintendant, Department Store"]
tt0000519	7	nm0728289	actor	\N	["Police Court Judge"]
tt0000520	1	nm0353575	actor	\N	["Charles Peace"]
tt0000520	4	nm2331275	actor	\N	["Dyson"]
tt0000520	6	nm2329944	actor	\N	["First policeman"]
tt0000520	7	nm2485827	actor	\N	["Second policeman"]
tt0000520	8	nm4749111	actor	\N	["Third policeman"]
tt0000525	1	nm0358349	actor	\N	["Joe - le cow-boy"]
tt0000525	2	nm0595321	actor	\N	\N
tt0000525	4	nm0719480	actor	\N	\N
tt0000525	6	nm0357890	actor	\N	\N
tt0000525	7	nm0014656	actor	\N	\N
tt0000528	1	nm0792727	actor	\N	["Raffles"]
tt0000531	1	nm0140054	actor	\N	\N
tt0000535	2	nm0488932	actor	\N	["Anarkisten"]
tt0000541	2	nm0023121	actor	\N	\N
tt0000541	3	nm0676941	actor	\N	\N
tt0000541	4	nm0488932	actor	\N	\N
tt0000542	2	nm0602663	actor	\N	\N
tt0000542	3	nm0896066	actor	\N	\N
tt0000542	4	nm1050849	actor	\N	\N
tt0000546	1	nm0106151	actor	\N	["The Rarebit Fiend"]
tt0000548	1	nm0488932	actor	\N	["Fisker"]
tt0000548	3	nm0526168	actor	\N	\N
tt0000549	1	nm0676941	actor	\N	["Petersen"]
tt0000553	1	nm0659947	actor	\N	\N
tt0000553	2	nm0710362	actor	\N	\N
tt0000554	1	nm0085865	actor	\N	["Cartoonist"]
tt0000555	2	nm0488932	actor	\N	["Den unge mand"]
tt0000555	3	nm0526168	actor	\N	["Pigens far"]
tt0000556	2	nm0488932	actor	\N	["Boyfriend"]
tt0000556	3	nm0676941	actor	\N	["Seducer"]
tt0000557	10	nm0166633	actor	\N	\N
tt0000557	2	nm2014119	actor	\N	["Terence O'Moore"]
tt0000557	3	nm1669708	actor	\N	["Captain Clearfield"]
tt0000557	4	nm1670010	actor	\N	["Dugan"]
tt0000557	7	nm1675211	actor	\N	["David O'Connor"]
tt0000557	8	nm1669846	actor	\N	["Father O'Cassidy"]
tt0000557	9	nm1670421	actor	\N	["Danny O'Lavey"]
tt0000559	1	nm0380965	actor	\N	\N
tt0000559	2	nm4824625	actor	\N	\N
tt0000566	1	nm4824599	actor	\N	["Professor"]
tt0000566	2	nm0380965	actor	\N	\N
tt0000566	3	nm4824625	actor	\N	\N
tt0000566	4	nm1845806	actor	\N	\N
tt0000567	1	nm0617588	actor	\N	["Satan"]
tt0000573	1	nm0526168	actor	\N	\N
tt0000573	2	nm0676941	actor	\N	\N
tt0000574	2	nm0846894	actor	\N	["School Master"]
tt0000574	3	nm1431224	actor	\N	["Joe Byrne"]
tt0000574	4	nm3002376	actor	\N	["Steve Hart"]
tt0000575	1	nm9335353	actor	\N	["Ives, the Fisherman"]
tt0000575	2	nm0617588	actor	\N	\N
tt0000577	1	nm0488932	actor	\N	\N
tt0000577	2	nm0526168	actor	\N	\N
tt0000578	1	nm0878035	actor	\N	["The Hobo"]
tt0000579	1	nm0001908	actor	\N	\N
tt0000581	1	nm0092290	actor	\N	\N
tt0000582	2	nm0604384	actor	\N	\N
tt0000582	3	nm0366586	actor	\N	["Messala"]
tt0000582	4	nm0745457	actor	\N	["Ben Hur"]
tt0000583	10	nm0676941	actor	\N	["Gustave"]
tt0000583	1	nm0022607	actor	\N	\N
tt0000583	3	nm0488932	actor	\N	["Armand Duval"]
tt0000583	4	nm0526168	actor	\N	["Armand Duvals fader"]
tt0000583	9	nm0647719	actor	\N	["En kavaler"]
tt0000586	1	nm0878494	actor	\N	["Mark Twain"]
tt0000588	2	nm0488932	actor	\N	["Prinsen"]
tt0000588	3	nm0526168	actor	\N	["Kasper Røghat"]
tt0000588	6	nm0676941	actor	\N	["Kongen"]
tt0000590	1	nm0366008	actor	\N	["Boy at Door"]
tt0000590	2	nm0642722	actor	\N	["Female Assistant"]
tt0000591	1	nm0906197	actor	\N	\N
tt0000591	2	nm0332182	actor	\N	\N
tt0000594	1	nm0488932	actor	\N	\N
tt0000594	2	nm0526168	actor	\N	\N
tt0000594	4	nm2160063	actor	\N	\N
tt0000595	1	nm0488932	actor	\N	["Frier"]
tt0000595	2	nm0526168	actor	\N	["Kongen"]
tt0000595	4	nm0676941	actor	\N	\N
tt0000595	6	nm0727622	actor	\N	["Frier"]
tt0000596	2	nm0488932	actor	\N	["Soldat"]
tt0000596	3	nm0526168	actor	\N	\N
tt0000596	4	nm0676941	actor	\N	["Tjener"]
tt0000596	7	nm2160063	actor	\N	["Tjener"]
tt0000598	1	nm0617588	actor	\N	["Hamlet"]
tt0000599	1	nm0333175	actor	\N	["Jæger"]
tt0000599	2	nm0488932	actor	\N	["Jæger"]
tt0000599	3	nm0647763	actor	\N	["Jæger"]
tt0000601	2	nm1917268	actor	\N	["Lohengrin"]
tt0000601	3	nm0691994	actor	\N	\N
tt0000602	1	nm0333175	actor	\N	\N
tt0000602	2	nm0488932	actor	\N	["Løvejæger"]
tt0000602	3	nm0525876	actor	\N	["Løvejæger"]
tt0000602	4	nm4572288	actor	\N	["Black Bearer"]
tt0000603	1	nm0085865	actor	\N	\N
tt0000605	1	nm0676941	actor	\N	\N
tt0000606	2	nm0366008	actor	\N	["Messenger"]
tt0000606	3	nm0642722	actor	\N	["Waiter"]
tt0000607	1	nm0422930	actor	\N	\N
tt0000608	1	nm0380965	actor	\N	\N
tt0000609	1	nm0215516	actor	\N	["Othello"]
tt0000609	3	nm0143333	actor	\N	["Iago"]
tt0000610	1	nm0691994	actor	\N	["Othello"]
tt0000611	10	nm0502752	actor	\N	\N
tt0000611	1	nm0098376	actor	\N	\N
tt0000611	3	nm0764346	actor	\N	\N
tt0000611	8	nm0599781	actor	\N	\N
tt0000611	9	nm1320386	actor	\N	\N
tt0000613	2	nm0495051	actor	\N	["Casal Fugitivo"]
tt0000613	3	nm0272889	actor	\N	["Policia Salalidade"]
tt0000613	4	nm1728086	actor	\N	\N
tt0000613	7	nm1726962	actor	\N	\N
tt0000613	8	nm1209346	actor	\N	\N
tt0000615	1	nm3071427	actor	\N	["Warrigal"]
tt0000615	2	nm0581353	actor	\N	["Warder"]
tt0000615	3	nm0888988	actor	\N	["Inspector of Police"]
tt0000615	4	nm0240418	actor	\N	["Trooper"]
tt0000615	8	nm0346387	actor	\N	["Curate"]
tt0000617	1	nm0676941	actor	\N	["Roever, cowboy"]
tt0000617	3	nm0488932	actor	\N	\N
tt0000618	1	nm0453315	actor	\N	["Salapolttaja"]
tt0000618	2	nm0700930	actor	\N	["Junkkari"]
tt0000618	3	nm0706854	actor	\N	["Salapolttaja"]
tt0000618	4	nm0712213	actor	\N	["Nimismiehen apulainen"]
tt0000620	1	nm0488932	actor	\N	\N
tt0000621	1	nm2140812	actor	\N	["Uncle"]
tt0000622	2	nm0347565	actor	\N	\N
tt0000622	4	nm0422930	actor	\N	\N
tt0000626	1	nm0642722	actor	\N	["Ole"]
tt0000627	1	nm0226992	actor	\N	["Husband"]
tt0000627	2	nm0000428	actor	\N	["Lover"]
tt0000627	3	nm0642722	actor	\N	["Wedding Guest"]
tt0000627	4	nm0813603	actor	\N	["Wedding Guest"]
tt0000628	1	nm0424530	actor	\N	["Father"]
tt0000628	4	nm0409390	actor	\N	["Gypsy"]
tt0000629	1	nm0409390	actor	\N	["John Davis"]
tt0000629	3	nm0813603	actor	\N	["Tom Foster"]
tt0000632	1	nm0038260	actor	\N	\N
tt0000632	2	nm0140054	actor	\N	\N
tt0000632	8	nm0651029	actor	\N	\N
tt0000632	9	nm0802955	actor	\N	\N
tt0000634	10	nm0659947	actor	\N	["Lieutenant to Octavius Caesar"]
tt0000634	1	nm0007221	actor	\N	["Marc Antony"]
tt0000634	3	nm0710362	actor	\N	["Octavius Caesar"]
tt0000634	4	nm0152323	actor	\N	["Mark Anthony"]
tt0000634	9	nm0680887	actor	\N	["Octavius Caesar"]
tt0000637	1	nm0494039	actor	\N	["Henri III"]
tt0000637	2	nm0483056	actor	\N	["Le duc de Guise"]
tt0000638	3	nm0226992	actor	\N	["Manager"]
tt0000638	4	nm0000428	actor	\N	["Suitor"]
tt0000638	8	nm0366008	actor	\N	["Messenger"]
tt0000638	9	nm0409390	actor	\N	["Singer"]
tt0000639	1	nm0000428	actor	\N	["Husband"]
tt0000639	3	nm0226992	actor	\N	["Extra"]
tt0000639	4	nm0366008	actor	\N	["Extra"]
tt0000640	1	nm0311375	actor	\N	["Matteo Rettazzi","Policeman"]
tt0000640	3	nm0813603	actor	\N	["Judge Mowbray"]
tt0000641	3	nm0311375	actor	\N	\N
tt0000641	4	nm0000428	actor	\N	\N
tt0000641	6	nm0366008	actor	\N	\N
tt0000641	7	nm0424530	actor	\N	\N
tt0000641	8	nm0784407	actor	\N	\N
tt0000641	9	nm0813603	actor	\N	\N
tt0000642	1	nm0409390	actor	\N	["Bandit Leader"]
tt0000642	4	nm0813603	actor	\N	["Police Sergeant"]
tt0000642	7	nm0424530	actor	\N	\N
tt0000643	3	nm0930504	actor	\N	\N
tt0000644	10	nm0784407	actor	\N	["Backstage Man"]
tt0000644	4	nm0311375	actor	\N	["Member of Audience","Backstage Man"]
tt0000644	7	nm0366008	actor	\N	["Messenger"]
tt0000644	8	nm0409390	actor	\N	["Manager"]
tt0000644	9	nm0629589	actor	\N	["The Doctor"]
tt0000645	10	nm0784407	actor	\N	["The Butler"]
tt0000645	2	nm0813603	actor	\N	["Mr. Wharton"]
tt0000645	9	nm0311375	actor	\N	["The Palmister"]
tt0000647	1	nm1458507	actor	\N	\N
tt0000647	2	nm1459190	actor	\N	\N
tt0000648	1	nm0226992	actor	\N	["Mike"]
tt0000648	2	nm0311375	actor	\N	["The Black Viper"]
tt0000648	3	nm0000428	actor	\N	["Rescuer"]
tt0000648	4	nm0642722	actor	\N	["Gang Member"]
tt0000648	8	nm0784407	actor	\N	["Rescuer"]
tt0000649	1	nm0226992	actor	\N	["Father"]
tt0000649	2	nm0366008	actor	\N	["Son"]
tt0000650	1	nm0644728	actor	\N	\N
tt0000650	2	nm0697944	actor	\N	\N
tt0000651	1	nm0366008	actor	\N	["Swifty"]
tt0000651	2	nm0226992	actor	\N	["Villain"]
tt0000653	10	nm0642722	actor	\N	\N
tt0000653	1	nm0813603	actor	\N	["Frank"]
tt0000653	3	nm0409390	actor	\N	["Jennie's Father"]
tt0000653	4	nm0311375	actor	\N	["Bill - a Thief"]
tt0000653	8	nm0173994	actor	\N	\N
tt0000653	9	nm0366008	actor	\N	["Bellboy"]
tt0000654	1	nm0409390	actor	\N	["George Redfeather"]
tt0000654	2	nm0813603	actor	\N	["Lieutenant Penrose"]
tt0000654	4	nm0311375	actor	\N	["Indian Agent","Indian"]
tt0000654	7	nm0173994	actor	\N	["Chinese Servant"]
tt0000654	8	nm0331049	actor	\N	\N
tt0000654	9	nm0424530	actor	\N	["Party Guest","Indian"]
tt0000655	1	nm0097743	actor	\N	\N
tt0000655	3	nm0201558	actor	\N	\N
tt0000655	4	nm0346933	actor	\N	\N
tt0000655	6	nm0554499	actor	\N	\N
tt0000655	7	nm0699710	actor	\N	\N
tt0000655	8	nm0802955	actor	\N	\N
tt0000655	9	nm0900293	actor	\N	\N
tt0000659	1	nm0000428	actor	\N	["Paddy - the Policeman"]
tt0000659	2	nm0226992	actor	\N	["Rent Collector"]
tt0000660	3	nm0409390	actor	\N	["Mike McLaren"]
tt0000660	4	nm0173994	actor	\N	\N
tt0000660	8	nm0311375	actor	\N	["One of Mike's Assistants"]
tt0000660	9	nm0424530	actor	\N	["One of Mike's Assistants"]
tt0000661	1	nm0617588	actor	\N	["Druid","Judge in the Spanish Inquisition"]
tt0000662	1	nm0226992	actor	\N	["A Classmate"]
tt0000662	3	nm0000428	actor	\N	["Extra"]
tt0000663	10	nm0784407	actor	\N	["Dinner Guest","Policeman"]
tt0000663	3	nm0173994	actor	\N	\N
tt0000663	4	nm0311375	actor	\N	["Waiter"]
tt0000663	7	nm0366008	actor	\N	["Man on Street"]
tt0000663	8	nm0424530	actor	\N	["Dinner Guest","Moneylender"]
tt0000664	1	nm0086982	actor	\N	\N
tt0000664	2	nm0198154	actor	\N	\N
tt0000664	3	nm0549760	actor	\N	\N
tt0000664	4	nm0687752	actor	\N	\N
tt0000665	10	nm0784407	actor	\N	["The Waiter","A Policeman"]
tt0000665	1	nm0424530	actor	\N	["Mr. Brown"]
tt0000665	3	nm0813603	actor	\N	["Mr. Wells"]
tt0000665	7	nm0311375	actor	\N	["Dinner Guest"]
tt0000665	8	nm0366008	actor	\N	["Valet"]
tt0000668	1	nm0098376	actor	\N	["Edmond Dantes"]
tt0000668	2	nm0091767	actor	\N	\N
tt0000669	2	nm1866776	actor	\N	\N
tt0000669	4	nm1670497	actor	\N	\N
tt0000669	8	nm0000428	actor	\N	["Extra at Ball"]
tt0000670	1	nm0140054	actor	\N	\N
tt0000670	2	nm0872279	actor	\N	\N
tt0000672	1	nm0813603	actor	\N	["Harold Thornton"]
tt0000672	3	nm0311375	actor	\N	["The Devil"]
tt0000672	4	nm0424530	actor	\N	["The Wife's Companion"]
tt0000672	8	nm0784407	actor	\N	["The Waiter"]
tt0000673	1	nm0140054	actor	\N	\N
tt0000673	2	nm0302647	actor	\N	["Lázaro"]
tt0000673	3	nm0422930	actor	\N	["Melchor"]
tt0000673	4	nm0802950	actor	\N	\N
tt0000673	7	nm0802955	actor	\N	\N
tt0000673	8	nm0900293	actor	\N	\N
tt0000674	1	nm0735618	actor	\N	["Don Juan Tenorio"]
tt0000676	1	nm0097421	actor	\N	\N
tt0000676	2	nm0140054	actor	\N	\N
tt0000677	1	nm0007221	actor	\N	\N
tt0000677	2	nm0644728	actor	\N	\N
tt0000677	3	nm0697944	actor	\N	\N
tt0000679	1	nm0000875	actor	\N	["The Wizard of Oz Man"]
tt0000679	2	nm0122665	actor	\N	["His Majesty the Scarecrow","Para Bruin - the Rubber Bear"]
tt0000679	3	nm0933446	actor	\N	["Nick Chopper - Tin Woodman","The White Rabbit"]
tt0000679	4	nm2924919	actor	\N	["Tik-Tok - the Machine Man"]
tt0000680	1	nm0226992	actor	\N	["Inventor"]
tt0000680	2	nm0000428	actor	\N	["Cop in Court"]
tt0000681	1	nm0813603	actor	\N	["Prison Guard"]
tt0000681	2	nm0000428	actor	\N	["Prisoner"]
tt0000681	3	nm0642722	actor	\N	["Prisoner"]
tt0000683	1	nm0311375	actor	\N	["Hendricks"]
tt0000683	2	nm0813603	actor	\N	["Pong Lee"]
tt0000683	8	nm0331049	actor	\N	\N
tt0000684	1	nm0784407	actor	\N	["Bill Wilkins"]
tt0000684	2	nm0813603	actor	\N	["Wilkins' Son"]
tt0000684	3	nm0311375	actor	\N	["Professor Dyem","First Couple"]
tt0000684	7	nm0043018	actor	\N	["The Butler"]
tt0000684	8	nm0331049	actor	\N	\N
tt0000684	9	nm0409390	actor	\N	["Clumsy Waiter"]
tt0000685	1	nm0813603	actor	\N	["Mr. Caufield"]
tt0000685	3	nm0424530	actor	\N	["Colonel Wilkinson"]
tt0000685	4	nm0366008	actor	\N	["George Wilkinson"]
tt0000685	8	nm0311375	actor	\N	["Bobby Wilkinson as an Adult"]
tt0000689	1	nm0813603	actor	\N	["Thief","Butler"]
tt0000689	2	nm0311375	actor	\N	["Thief"]
tt0000689	3	nm0331049	actor	\N	\N
tt0000689	4	nm0409390	actor	\N	\N
tt0000690	1	nm0409390	actor	\N	["Irving Robertson"]
tt0000690	2	nm0813603	actor	\N	["Frank Wilson"]
tt0000690	3	nm0311375	actor	\N	["Henderson - the Manager"]
tt0000690	7	nm0331049	actor	\N	\N
tt0000690	8	nm0424530	actor	\N	\N
tt0000691	1	nm0187981	actor	\N	\N
tt0000692	1	nm0742958	actor	\N	\N
tt0000692	2	nm0349492	actor	\N	\N
tt0000692	3	nm0143083	actor	\N	\N
tt0000694	10	nm0784407	actor	\N	["Indian"]
tt0000694	1	nm0409390	actor	\N	["Bill Preston"]
tt0000694	2	nm0813603	actor	\N	["Nellie's Father"]
tt0000694	4	nm0311375	actor	\N	["Indian"]
tt0000694	7	nm0424530	actor	\N	["Indian"]
tt0000694	9	nm0524306	actor	\N	\N
tt0000695	10	nm0227021	actor	\N	\N
tt0000695	1	nm0524306	actor	\N	["Jose"]
tt0000695	2	nm0424530	actor	\N	["Tom Berkeley"]
tt0000695	4	nm0409390	actor	\N	["Bill Gates"]
tt0000696	1	nm0602663	actor	\N	\N
tt0000696	2	nm0687752	actor	\N	\N
tt0000696	3	nm0697563	actor	\N	\N
tt0000696	4	nm1050849	actor	\N	\N
tt0000697	10	nm0784407	actor	\N	["Confederate Soldier","Union Soldier"]
tt0000697	1	nm0424530	actor	\N	["Jack Stanford"]
tt0000697	3	nm0311375	actor	\N	["Confederate Soldier"]
tt0000697	4	nm0409390	actor	\N	["Servant"]
tt0000697	8	nm0601698	actor	\N	\N
tt0000697	9	nm0949133	actor	\N	\N
tt0000698	2	nm0311375	actor	\N	["O'Yama's Lover"]
tt0000698	3	nm0000428	actor	\N	["Footman"]
tt0000698	4	nm0629589	actor	\N	["Grand Daimio"]
tt0000698	7	nm0784407	actor	\N	["Footman"]
tt0000698	8	nm0813603	actor	\N	["Spy"]
tt0000699	10	nm0366008	actor	\N	["Messenger"]
tt0000699	4	nm0813603	actor	\N	["Bill Wolfe"]
tt0000699	7	nm0424530	actor	\N	["Mr. Miller"]
tt0000699	8	nm0043018	actor	\N	["At Brothel"]
tt0000699	9	nm0311375	actor	\N	["The Man with the Letter","At Brothel","Wedding Guest"]
tt0000700	1	nm0000428	actor	\N	["Father"]
tt0000700	2	nm0366008	actor	\N	["Extra in Crowd"]
tt0000701	1	nm0226992	actor	\N	["Mr. Jones"]
